order_id,order_date,product_id,category,region,quantity,revenue
102715,12 May 2024,P05,home, North ,1,$14.75
104466,2024-03-08,P02,electronics,East,2,19.00
103177,01-29-2024,P07,electronics,North,6,474.00
101532,08 Oct 2024,P07,electronics,West,7,553.00
102606,21/05/2024,P01,electronics,East,4,99.96
100860,12-06-2024,P06,home,South,7,$58.10
103181,27/04/2024,P06,HOME,South,3,$24.90
101501,06-15-2024,P08,stationery,South,4,$25.60
101895,2024-10-31,P04,home,West,7,224.00
102946,12/06/2024,P04,home,West,7,$224.00
101753,15/09/2024,P06,home,South,6,$49.80
100067,11 Mar 2024,P01,electronics, South ,5,124.95
103798,03-06-2024,P07,electronics,East,3,$237.00
102134,15/07/2024,P08,STATIONERY,West,4,25.60
100545,07 Jun 2024,P04,HOME,East,1,32.00
104617,02-07-2024,P04,home ,North,6,$192.00
100462,2024-01-31,P03,stationery,South,5,21.00
103563,25 Mar 2024,P01,ELECTRONICS,South,5,124.95
100814,2024-06-09,P06,home,North,6,49.80
102901,05 Jun 2024,P05,HOME,West,7,$103.25
104511,24 Dec 2024,P06,HOME, West ,4,$33.20
104653,31 May 2024,P01,ELECTRONICS,East,1,24.99
103712,2024-08-09,P07,ELECTRONICS,South,2,$158.00
104844,2024-04-29,P03,stationery,North,6,$25.20
100233,22 Oct 2024,P05,home,North,4,59.00
100394,15 Jun 2024,P08,stationery,South,5,$32.00
103650,02 Jan 2024,P03,stationery,,5,21.00
102236,2024-03-27,P02,ELECTRONICS,East,5,$47.50
104225,2024-11-06,P06,HOME,West,5,$41.50
104764,05/06/2024,P03,STATIONERY,North,6,25.20
102661,11/09/2024,P08,STATIONERY,West,4,25.60
100436,2024-04-21,P02,electronics,South,2,$19.00
100163,04/12/2024,P04,home,West,5,160.00
104270,04-08-2024,P07,ELECTRONICS,West,2,158.00
103266,30 Jun 2024,P06,home,South,5,$41.50
101807,25/10/2024,P02,electronics,South,6,57.00
103247,09-01-2024,P07,electronics,East,7,553.00
102867,11-11-2024,P05,home,South,6,$88.50
101546,22 Jan 2024,P07,electronics,South,6,$474.00
102562,2024-12-05,P08,stationery,,4,25.60
100775,04/10/2024,P04,home,South,7,224.00
101468,14/10/2024,P05,home,East,2,29.50
100252,11 Mar 2024,P02,electronics,East,2,$19.00
100424,25 Feb 2024,P04,home,East,4,128.00
102534,12 Feb 2024,P05,home ,West,6,$88.50
102379,12-27-2024,P04,home,West,7,$224.00
100792,2024-01-30,P03,STATIONERY, North ,3,12.60
100913,22 Jul 2024,P01,ELECTRONICS,West,5,$124.95
103868,2024-02-23,P04,home,West,7,224.00
102630,29/02/2024,P02,electronics,West,7,66.50
100577,09-30-2024,P06,home,West,7,$58.10
103459,07-02-2024,P06,HOME,North,2,16.60
103797,17 Dec 2024,P01,electronics, North ,1,24.99
100747,12-09-2024,P01,ELECTRONICS,West,1,24.99
100678,26 Feb 2024,P07,electronics ,North,1,79.00
104358,06 Aug 2024,P08,stationery,South,4,$25.60
104046,02-04-2024,P07,ELECTRONICS ,South,6,474.00
104544,2024-01-02,P08,stationery, North ,3,$19.20
104045,09-03-2024,P02,electronics,East,6,57.00
104600,04-17-2024,P04,HOME,East,6,192.00
104064,01/06/2024,P06,HOME,South,4,33.20
100579,23 Nov 2024,P08,stationery,East,6,$38.40
100670,10-01-2024,P01,electronics,North,6,$149.94
101289,2024-05-18,P02,electronics,West,2,$19.00
103640,20/03/2024,P07,electronics,East,7,$553.00
102850,08-05-2024,P07,electronics,East,6,474.00
102306,2024-02-09,P04,HOME,North,2,64.00
102505,2024-07-13,P01,electronics,South,2,$49.98
102772,2024-04-13,P02,electronics,South,1,$9.50
100115,05-18-2024,P01,electronics,South,5,$124.95
104642,23 Oct 2024,P03,stationery,North,1,4.20
101103,2024-08-21,P04,home,North,5,$160.00
101841,26 May 2024,P07,electronics,North,2,158.00
104894,2024-05-22,P08,STATIONERY, East ,6,$38.40
104413,01-08-2024,P07,ELECTRONICS,East,5,395.00
101297,2024-01-10,P03,stationery,East,7,29.40
104500,09 Jun 2024,P08,STATIONERY,South,6,$38.40
101899,2024-09-23,P05,home,South,1,14.75
100546,03-07-2024,P05,home,North,1,14.75
104020,08-06-2024,P02,electronics,East,5,$47.50
101007,2024-06-21,P01,electronics,West,2,49.98
102007,07-09-2024,P02,electronics,North,1,9.50
101964,2024-03-19,P08,stationery,South,1,$6.40
102465,2024-02-16,P06,home,South,4,$33.20
100046,11/02/2024,P05,home,East,2,29.50
100309,17 Aug 2024,P01,electronics,West,1,$24.99
100877,2024-07-20,P07,ELECTRONICS,North,1,$79.00
100720,2024-11-07,P03,stationery,East,3,12.60
101282,18/09/2024,P06,home,South,4,$33.20
101524,09-24-2024,P08,stationery,West,7,$44.80
103043,02-20-2024,P04,home,East,7,$224.00
103775,11/05/2024,P04,home,West,6,
100946,04-14-2024,P03,STATIONERY,North,1,4.20
104069,04-24-2024,P05,home, West ,2,29.50
103398,2024-08-25,P08,STATIONERY,East,2,$12.80
104112,02-27-2024,P06,home,East,7,$58.10
100149,2024-02-18,P02,electronics,South,4,38.00
103260,24/05/2024,P06,home,East,1,8.30
100407,03-10-2024,P02,electronics,West,3,28.50
103810,09 Jun 2024,P05,HOME,West,2,29.50
101747,2024-12-04,P04,HOME,East,7,224.00
101339,2024-07-27,P01,ELECTRONICS,West,5,124.95
104564,19 Feb 2024,P01,electronics,South,3,$74.97
101955,20 Oct 2024,P08,stationery,,1,$6.40
104750,2024-06-01,P04,home,North,5,160.00
100805,02-26-2024,P07,ELECTRONICS,North,1,79.00
103501,19/11/2024,P03,stationery,South,7,29.40
104506,08/09/2024,P06,home,South,1,8.30
100624,19/12/2024,P05,HOME,,2,29.50
104974,08/07/2024,P05,home,South,4,59.00
100174,23/01/2024,P01,ELECTRONICS,East,6,149.94
101032,2024-03-30,P05,home,West,2,29.50
102240,15 Jan 2024,P04,home,East,1,32.00
100330,27 Nov 2024,P05,home, South ,2,$29.50
102169,27 Jan 2024,P07,electronics ,South,4,$316.00
104414,2024-11-22,P04,home,South,6,192.00
101429,2024-05-27,P03,stationery, North ,4,16.80
103431,26 Jun 2024,P08,STATIONERY,North,3,$19.20
100311,20 Dec 2024,P03,STATIONERY,West,6,$25.20
103129,2024-10-18,P07,ELECTRONICS,West,3,$237.00
101684,30/11/2024,P08,stationery,South,5,$32.00
101042,04-08-2024,P04,HOME, South ,4,128.00
101936,12-30-2024,P06,HOME,North,1,8.30
100740,04-02-2024,P03,stationery,East,6,$25.20
101762,10 Mar 2024,P01,ELECTRONICS,South,5,124.95
104009,24/07/2024,P02,electronics,West,5,47.50
102930,18 Nov 2024,P02,electronics,East,6,57.00
104827,14 Oct 2024,P06,home,West,5,$41.50
104865,03-04-2024,P01,ELECTRONICS, North ,7,$174.93
103451,11/07/2024,P06,home,East,6,$49.80
104111,2024-09-02,P08,STATIONERY,,3,19.20
101984,2024-07-30,P04,HOME,North,7,224.00
101216,21 Jul 2024,P04,HOME,South,1,32.00
103199,15/11/2024,P07,electronics,South,4,316.00
100017,17 Oct 2024,P04,home,East,4,128.00
100353,05/10/2024,P04,home,West,5,160.00
100257,03-06-2024,P05,home,East,1,14.75
103705,08-21-2024,P06,HOME,North,5,41.50
102910,12-28-2024,P08,STATIONERY,West,5,$32.00
104768,20/12/2024,P08,stationery,South,6,$38.40
104563,2024-01-04,P05,home,East,5,$73.75
101528,2024-04-04,P02,electronics,North,5,$47.50
100059,06/07/2024,P03,STATIONERY, South ,5,$21.00
101611,21 Nov 2024,P07,electronics,North,1,79.00
104176,02-08-2024,P06,home,South,5,41.50
104917,21/10/2024,P07,electronics,East,3,237.00
101094,25 Nov 2024,P07,electronics,West,1,$79.00
104366,2024-03-26,P05,home,South,7,$103.25
102469,08/03/2024,P01,electronics,South,5,124.95
103617,26 Nov 2024,P03,STATIONERY,West,4,16.80
100859,10 Jul 2024,P04,home,South,5,$160.00
100012,11-29-2024,P04,home,North,6,192.00
104416,26/08/2024,P04,home,North,6,$192.00
104669,28/10/2024,P05,HOME,West,4,59.00
102419,17 Dec 2024,P03,STATIONERY,North,2,8.40
100388,02-09-2024,P03,STATIONERY,North,1,4.20
102199,02-13-2024,P01,electronics, North ,5,124.95
100419,01-19-2024,P03,stationery,North,1,$4.20
104509,15 Apr 2024,P08,stationery,East,-4,$25.60
103759,03 Jan 2024,P05,HOME, West ,3,44.25
104060,02-08-2024,P02,electronics,North,6,$57.00
103743,2024-09-10,P05,home , East ,2,$29.50
101566,05-05-2024,P02,electronics,North,5,$47.50
104331,03-29-2024,P01,electronics,East,7,$174.93
101731,02 Jan 2024,P06,home,South,4,$33.20
100937,2024-06-12,P02,electronics,East,5,$47.50
102009,14 Mar 2024,P02,electronics,South,2,$19.00
102541,08-12-2024,P02,ELECTRONICS,West,6,$57.00
104552,09/09/2024,P05,HOME, East ,4,
102067,04 Feb 2024,P03,STATIONERY,East,1,4.20
102685,06-16-2024,P04,home,East,1,$32.00
100427,16 Aug 2024,P08,stationery,South,3,19.20
104877,07-19-2024,P06,home,South,5,41.50
101307,11/04/2024,P01,ELECTRONICS,South,2,$49.98
101373,23/10/2024,P06,HOME,West,1,8.30
100304,05/09/2024,P07,electronics,North,6,$474.00
101377,06-14-2024,P07,electronics,South,4,$316.00
100908,2024-08-26,P01,electronics,North,6,149.94
100408,04 Oct 2024,P04,HOME,South,4,$128.00
100503,2024-07-15,P03,STATIONERY,East,1,$4.20
102763,2024-03-21,P07,ELECTRONICS,South,1,$79.00
100980,08/11/2024,P07,ELECTRONICS ,East,7,$553.00
101441,09 Feb 2024,P03,stationery,South,7,29.40
102967,07/02/2024,P01,ELECTRONICS,West,1,24.99
103354,09/09/2024,P04,home,West,4,128.00
100087,05/11/2024,P01,ELECTRONICS,East,-7,174.93
104673,19/04/2024,P01,electronics,South,5,124.95
101648,20/06/2024,P03,stationery,East,1,4.20
100512,08-05-2024,P06,home,South,2,16.60
102157,2024-05-29,P03,stationery,South,4,$16.80
100679,2024-01-12,P04,home,North,5,$160.00
104529,06/11/2024,P05,home,North,3,44.25
101724,04-11-2024,P08,STATIONERY,South,7,$44.80
103648,10 Apr 2024,P06,home,North,3,24.90
103085,10 Mar 2024,P07,electronics, West ,5,$395.00
102005,14 Aug 2024,P05,HOME,East,5,$73.75
103874,27 Aug 2024,P05,HOME ,East,2,$29.50
102445,20 May 2024,P04,HOME,North,3,96.00
103321,06 Apr 2024,P07,electronics,South,1,79.00
102513,05-29-2024,P03,STATIONERY,,3,12.60
101891,25 Feb 2024,P04,home, East ,7,$224.00
103995,2024-11-07,P08,stationery,West,4,25.60
102148,07/12/2024,P06,home, East ,5,41.50
100932,17/05/2024,P02,electronics,North,5,$47.50
103232,22/02/2024,P04,HOME,South,3,96.00
104222,2024-05-19,P04,home,South,6,192.00
104284,17 Dec 2024,P02,electronics,North,-4,$38.00
104981,2024-05-09,P05,home,West,4,59.00
103742,29/10/2024,P03,STATIONERY,North,1,4.20
102122,29/10/2024,P03,STATIONERY,North,2,8.40
100965,06/06/2024,P02,ELECTRONICS,West,5,47.50
100177,29/05/2024,P05,HOME,East,2,$29.50
101856,07/08/2024,P08,STATIONERY,South,1,6.40
104088,07 Jun 2024,P05,home,West,6,88.50
102089,04/08/2024,P03,STATIONERY,North,3,12.60
103328,2024-07-28,P02,electronics, South ,7,$66.50
102819,22/09/2024,P08,STATIONERY,,6,38.40
104359,11-27-2024,P02,electronics,East,4,38.00
102814,07-16-2024,P01,electronics,East,5,$124.95
100302,14 Oct 2024,P08,stationery,West,5,$32.00
101869,05/02/2024,P08,stationery,West,3,19.20
102139,2024-09-19,P06,home,North,1,$8.30
103254,05-10-2024,P01,electronics,North,6,$149.94
101621,11 Dec 2024,P06,home,West,3,$24.90
104117,17 Mar 2024,P05,home , South ,6,
104697,05 Nov 2024,P05,home,South,7,103.25
104857,04 Apr 2024,P06,home ,East,7,$58.10
101391,07-26-2024,P03,STATIONERY,East,2,$8.40
100634,12 May 2024,P06,home , North ,6,49.80
101958,2024-10-01,P04,home,West,3,96.00
103837,25 Jan 2024,P06,HOME ,North,7,$58.10
102145,2024-06-20,P08,stationery,South,4,25.60
101037,30/03/2024,P01,ELECTRONICS,South,3,$74.97
103357,03-02-2024,P07,electronics,East,5,395.00
104927,2024-11-21,P06,home,North,3,$24.90
104996,05-05-2024,P06,home,West,3,$24.90
101983,05/02/2024,P04,home,North,3,$96.00
100881,04 Aug 2024,P07,electronics,West,3,237.00
102891,12-09-2024,P07,electronics,North,7,$553.00
104900,22 Mar 2024,P03,stationery,North,6,25.20
104248,13/11/2024,P01,electronics,West,5,$124.95
101096,27/01/2024,P02,electronics,West,4,38.00
102712,16/04/2024,P07,electronics,West,4,$316.00
104094,23 Dec 2024,P03,STATIONERY,South,1,4.20
102501,2024-11-23,P06,home,South,7,$58.10
104858,31/05/2024,P06,home,North,4,33.20
101845,03/07/2024,P01,electronics,East,5,$124.95
104161,16 Mar 2024,P04,HOME,East,5,$160.00
101917,07-15-2024,P08,STATIONERY,South,4,$25.60
100203,28/08/2024,P01,ELECTRONICS,East,3,$74.97
104439,02/12/2024,P03,stationery,East,4,$16.80
101126,29/02/2024,P08,stationery,West,5,32.00
103760,21/07/2024,P03,stationery,West,4,$16.80
104863,11/10/2024,P04,home,,1,$32.00
103243,2024-11-05,P08,stationery ,North,6,
103065,08 Sep 2024,P07,electronics,West,3,
102115,11/02/2024,P07,electronics,South,1,$79.00
103521,28/04/2024,P03,stationery,West,3,12.60
101997,12-20-2024,P08,stationery,East,3,19.20
104525,2024-05-19,P06,HOME,North,4,$33.20
103861,10-27-2024,P01,electronics,South,4,$99.96
103645,24/09/2024,P08,stationery,South,2,$12.80
101414,09 Oct 2024,P03,stationery,East,3,12.60
100800,20/12/2024,P07,electronics,South,7,$553.00
102021,2024-12-02,P01,electronics,South,7,174.93
100706,26/12/2024,P08,STATIONERY,East,6,38.40
102014,23/07/2024,P08,stationery,East,7,$44.80
103744,26 Jun 2024,P02,electronics,,2,$19.00
101039,22/08/2024,P06,home,South,4,$33.20
103646,07 Nov 2024,P02,electronics,South,7,66.50
103385,15 Apr 2024,P01,ELECTRONICS,North,6,149.94
100251,23/03/2024,P06,home,,3,$24.90
101545,23/04/2024,P06,home,South,6,$49.80
104337,02-24-2024,P08,stationery,West,4,$25.60
102651,02/12/2024,P05,home,North,2,$29.50
100905,25 Oct 2024,P08,STATIONERY,South,2,12.80
101897,15 Aug 2024,P06,home,North,4,$33.20
103703,09-30-2024,P05,home, West ,6,88.50
100544,08 Jan 2024,P05,home,East,1,14.75
101913,2024-06-20,P06,home,South,3,24.90
100506,16 Sep 2024,P08,stationery,North,6,$38.40
104928,2024-10-01,P02,electronics,West,1,$9.50
103881,2024-05-20,P06,home,East,3,24.90
104434,23 Apr 2024,P05,HOME, West ,5,73.75
101907,06/01/2024,P01,electronics,South,3,$74.97
101652,04/07/2024,P08,STATIONERY,North,5,32.00
102105,2024-08-17,P07,electronics,East,1,$79.00
100672,04 Nov 2024,P03,stationery,East,2,$8.40
103037,05-04-2024,P02,electronics,North,6,$57.00
101682,27/09/2024,P06,home,South,1,$8.30
101860,2024-12-28,P02,electronics,South,4,38.00
102701,22/11/2024,P06,home, East ,3,24.90
102704,01-01-2024,P05,home, West ,6,$88.50
100867,2024-07-22,P05,home,East,7,$103.25
100348,25/09/2024,P06,home,North,5,$41.50
100847,09-22-2024,P06,HOME,West,5,$41.50
100138,13 Dec 2024,P02,electronics,South,6,57.00
100325,11-02-2024,P02,electronics,East,2,$19.00
100053,19 Jun 2024,P04,home,North,5,160.00
104556,14 Jul 2024,P01,electronics ,West,6,$149.94
102686,2024-05-18,P04,home,East,2,64.00
102375,06-23-2024,P03,stationery,North,2,8.40
101433,15 May 2024,P08,stationery,South,1,$6.40
102147,2024-06-18,P02,electronics, South ,5,47.50
102376,16 Oct 2024,P05,HOME,West,7,$103.25
102393,2024-04-26,P07,electronics,North,4,316.00
101538,11-11-2024,P07,ELECTRONICS,West,3,237.00
100999,2024-03-13,P04,home,East,3,$96.00
100314,13/08/2024,P02,electronics,West,6,$57.00
101163,2024-11-19,P01,electronics,West,3,74.97
101132,2024-07-04,P02,ELECTRONICS,South,2,19.00
103332,18/04/2024,P03,STATIONERY,West,7,29.40
103447,02-11-2024,P06,home,South,1,8.30
104742,12 Mar 2024,P02,electronics,,3,28.50
104496,2024-04-02,P02,electronics,North,3,28.50
102980,27/03/2024,P07,ELECTRONICS,West,4,$316.00
101579,01/05/2024,P03,stationery,East,3,$12.60
104683,01-05-2024,P02,ELECTRONICS, East ,5,47.50
102886,2024-05-21,P07,ELECTRONICS,North,1,79.00
100182,19/12/2024,P04,HOME,South,6,192.00
102422,17/07/2024,P06,home,South,5,$41.50
104218,2024-01-19,P01,electronics,North,3,74.97
104448,17 Nov 2024,P02,ELECTRONICS,North,7,$66.50
100941,01-13-2024,P04,HOME,North,5,160.00
102421,10-05-2024,P01,electronics, East ,5,124.95
103641,22/10/2024,P08,stationery,North,6,$38.40
102535,2024-03-05,P01,electronics,East,4,99.96
102844,06-17-2024,P01,electronics,North,6,149.94
102276,15/11/2024,P08,stationery, East ,5,32.00
103417,2024-02-03,P08,stationery, South ,7,$44.80
100593,08 Dec 2024,P07,electronics,South,7,
100469,02-28-2024,P02,electronics,East,6,57.00
104951,2024-03-12,P04,home,West,3,$96.00
102369,30 Nov 2024,P06,HOME,North,6,$49.80
102396,01-02-2024,P02,electronics,East,1,$9.50
103739,19 Jan 2024,P07,electronics, West ,1,$79.00
103468,09-11-2024,P01,electronics,East,1,$24.99
102273,11/03/2024,P02,ELECTRONICS, North ,4,$38.00
102955,2024-09-03,P02,electronics,South,7,$66.50
104289,29 Jul 2024,P03,STATIONERY,North,7,29.40
100164,03-30-2024,P07,ELECTRONICS,West,6,474.00
101484,2024-10-05,P08,STATIONERY,,5,32.00
101968,2024-04-08,P07,electronics,South,5,395.00
104124,2024-02-27,P06,home,West,1,$8.30
103293,07-12-2024,P01,electronics,West,3,$74.97
104597,12-09-2024,P01,ELECTRONICS,,6,$149.94
101060,03-25-2024,P06,home, North ,5,41.50
102427,30 Nov 2024,P03,stationery,North,7,$29.40
102762,18 Mar 2024,P01,electronics,North,6,$149.94
102174,12 Feb 2024,P04,home,South,6,192.00
102226,09-04-2024,P05,home,West,7,$103.25
103419,08-01-2024,P04,home ,West,4,$128.00
101931,2024-07-16,P03,stationery,East,4,$16.80
101824,12-15-2024,P02,ELECTRONICS ,North,2,$19.00
103663,31 Jan 2024,P03,stationery,West,3,12.60
104901,03-20-2024,P06,home,South,2,16.60
103329,01-15-2024,P04,HOME,East,2,64.00
101761,23 Nov 2024,P02,ELECTRONICS,East,4,$38.00
101574,23 Dec 2024,P06,home ,West,1,$8.30
104613,01-17-2024,P04,HOME,West,7,224.00
101115,10/01/2024,P06,home, South ,5,41.50
104501,04-10-2024,P02,electronics,East,7,$66.50
103070,11/11/2024,P04,home,South,3,$96.00
103662,12 May 2024,P05,home,East,7,$103.25
101227,05-27-2024,P07,electronics, East ,7,553.00
104186,2024-11-11,P02,ELECTRONICS,North,2,19.00
103206,2024-08-09,P02,ELECTRONICS,South,1,$9.50
102571,05/11/2024,P04,HOME, East ,6,192.00
100000,10/12/2024,P06,home,North,5,41.50
101645,02/10/2024,P05,HOME,East,4,$59.00
103497,07/02/2024,P06,home,West,1,8.30
100682,05-22-2024,P01,electronics,West,5,124.95
104537,09-07-2024,P06,home,West,3,24.90
100381,09/03/2024,P06,home,North,2,16.60
101491,04-23-2024,P03,stationery, East ,7,$29.40
104041,25/10/2024,P06,HOME,West,7,$58.10
100704,2024-06-04,P01,electronics,East,2,49.98
104773,10/06/2024,P06,home,South,4,33.20
100618,05-04-2024,P08,stationery,North,2,12.80
104354,03-13-2024,P03,stationery,East,6,$25.20
101644,10-30-2024,P04,home,East,1,$32.00
101509,02-20-2024,P03,stationery,North,5,$21.00
100223,11-27-2024,P04,home,South,5,$160.00
104699,2024-08-28,P03,stationery,South,6,25.20
100572,12/04/2024,P05,home,,7,$103.25
103592,2024-08-15,P05,home,West,7,
100077,2024-10-29,P05,home,West,3,$44.25
104482,01-25-2024,P04,home,East,3,96.00
101024,05 Jul 2024,P02,electronics,East,7,$66.50
100439,06 Oct 2024,P03,stationery,North,2,8.40
104372,08-02-2024,P08,STATIONERY,North,1,$6.40
102684,2024-01-10,P02,ELECTRONICS,North,2,19.00
103505,25 Nov 2024,P03,STATIONERY,South,3,$12.60
100342,03-26-2024,P07,electronics,East,4,$316.00
100474,29 Aug 2024,P07,electronics, South ,4,$316.00
103623,09-10-2024,P03,stationery, West ,1,4.20
102345,25/01/2024,P03,stationery,South,6,$25.20
102593,30/08/2024,P02,electronics,West,5,$47.50
102591,2024-12-18,P02,ELECTRONICS,North,3,28.50
103886,2024-03-13,P06,home,East,6,$49.80
102642,2024-05-20,P03,stationery,East,4,$16.80
101858,16 Nov 2024,P06,HOME,East,7,58.10
102860,2024-01-13,P08,STATIONERY,North,1,$6.40
100490,08-03-2024,P04,HOME,South,5,160.00
103680,07 Aug 2024,P01,ELECTRONICS,South,3,74.97
104574,25/10/2024,P03,STATIONERY,West,4,$16.80
100373,12 Jan 2024,P07,ELECTRONICS,North,6,$474.00
102442,08-14-2024,P02,electronics,North,1,
100685,19 Sep 2024,P07,ELECTRONICS ,North,5,
102916,08-19-2024,P06,HOME,South,2,16.60
100254,28 Nov 2024,P08,stationery,North,4,$25.60
104441,11-16-2024,P08,stationery,South,2,12.80
100001,16 Aug 2024,P02,ELECTRONICS ,North,7,66.50
104990,06/01/2024,P08,stationery,East,2,$12.80
101874,15 Sep 2024,P07,ELECTRONICS,East,3,237.00
104632,22/07/2024,P03,stationery,South,4,16.80
102456,05-17-2024,P04,home,,6,192.00
101222,20/09/2024,P07,electronics,West,4,316.00
103731,07/06/2024,P07,electronics,East,1,79.00
100295,06-05-2024,P04,HOME,East,3,96.00
100709,14/02/2024,P01,electronics,West,2,49.98
102059,23/05/2024,P08,stationery,North,1,$6.40
104646,28/12/2024,P05,home,West,5,73.75
103495,21/11/2024,P01,electronics,West,6,149.94
102329,2024-02-16,P01,electronics,West,-3,74.97
102994,12-27-2024,P02,ELECTRONICS,West,1,9.50
104755,2024-04-17,P04,home,South,5,$160.00
102970,2024-08-16,P06,HOME ,North,7,58.10
102666,05-18-2024,P06,home,South,2,16.60
102196,2024-01-26,P07,electronics,North,1,79.00
104422,27 Jul 2024,P02,ELECTRONICS,North,6,57.00
101942,2024-07-06,P06,home,West,7,$58.10
101351,20/10/2024,P07,ELECTRONICS,West,1,$79.00
100189,27 Apr 2024,P02,ELECTRONICS,South,4,$38.00
103594,21/11/2024,P08,stationery,South,4,25.60
104565,13/07/2024,P01,electronics,South,6,149.94
101372,15/04/2024,P06,home,West,7,$58.10
101295,21 May 2024,P04,HOME,South,4,
102485,01 Jul 2024,P04,home,West,6,$192.00
100555,09-22-2024,P05,home,West,3,44.25
101110,12-10-2024,P07,electronics, East ,7,
101188,07 Oct 2024,P06,HOME,North,5,41.50
103719,2024-12-18,P04,HOME, East ,4,$128.00
103627,04-12-2024,P06,home,East,5,$41.50
101217,12-04-2024,P02,electronics,East,2,$19.00
103827,07-21-2024,P03,stationery,North,3,12.60
100987,06-29-2024,P01,ELECTRONICS, North ,7,$174.93
102047,2024-06-18,P01,electronics,South,6,149.94
101707,14/03/2024,P04,HOME,East,6,$192.00
100667,10/03/2024,P03,STATIONERY,East,4,16.80
102423,22/01/2024,P03,STATIONERY, East ,5,21.00
100056,27/10/2024,P06,home,North,2,16.60
103694,06-09-2024,P01,electronics,North,5,$124.95
101053,03-15-2024,P04,HOME ,South,1,32.00
102528,02/10/2024,P05,home,East,4,59.00
103034,2024-05-11,P01,electronics,North,3,74.97
103420,04-21-2024,P02,electronics,South,3,28.50
104093,07 Mar 2024,P03,stationery, South ,5,$21.00
100703,02-15-2024,P07,electronics,East,2,158.00
102768,15/01/2024,P01,electronics,East,3,74.97
103557,01 Feb 2024,P02,ELECTRONICS,East,4,38.00
100016,2024-02-17,P05,HOME,East,3,$44.25
104657,04 Oct 2024,P02,ELECTRONICS,East,1,9.50
100134,28/10/2024,P03,stationery,East,4,$16.80
104097,2024-11-06,P05,HOME,West,6,$88.50
100437,2024-02-17,P02,ELECTRONICS,North,1,$9.50
103634,07/04/2024,P07,ELECTRONICS,South,7,$553.00
104935,14/01/2024,P06,home ,,3,$24.90
104672,06-17-2024,P03,STATIONERY, East ,1,4.20
103758,2024-06-27,P06,HOME ,South,7,58.10
100444,01 Aug 2024,P06,HOME,East,3,$24.90
102566,07-24-2024,P08,stationery,West,2,12.80
103239,2024-09-17,P03,stationery,East,6,$25.20
102747,04-16-2024,P01,ELECTRONICS,West,3,$74.97
102256,2024-02-04,P05,home,South,3,$44.25
101191,06 Jul 2024,P01,electronics,South,2,49.98
103019,13 Jan 2024,P02,electronics, East ,2,19.00
101086,19 Oct 2024,P01,electronics,West,5,124.95
100425,11 Feb 2024,P04,HOME,South,7,224.00
103982,13 Aug 2024,P06,home,West,1,8.30
101113,12-17-2024,P07,ELECTRONICS,North,4,316.00
100274,02-27-2024,P03,STATIONERY,South,2,$8.40
104467,01-19-2024,P08,stationery ,West,6,38.40
101180,10-15-2024,P06,home,South,2,16.60
103666,08-24-2024,P02,electronics,South,4,38.00
102523,06/05/2024,P07,ELECTRONICS,North,3,$237.00
103064,04-20-2024,P01,electronics,East,7,$174.93
103624,2024-10-10,P03,STATIONERY,East,5,21.00
101535,2024-05-27,P03,stationery,North,1,$4.20
103817,30 Nov 2024,P05,HOME,East,5,73.75
104984,06/09/2024,P04,home,,3,96.00
102695,05-20-2024,P05,home,South,7,103.25
103835,03 Dec 2024,P03,stationery,North,3,12.60
103895,05 Oct 2024,P05,home,East,7,$103.25
100870,17 Aug 2024,P06,HOME,West,2,$16.60
100767,01-25-2024,P05,home,West,4,$59.00
101953,15/04/2024,P08,STATIONERY, North ,2,12.80
104921,11/07/2024,P08,stationery,North,7,$44.80
102237,25/12/2024,P03,stationery,North,3,12.60
101204,03/02/2024,P06,home, North ,5,$41.50
104275,02-24-2024,P02,electronics,West,2,$19.00
104943,01-12-2024,P03,stationery,North,5,21.00
101121,22 Jun 2024,P02,ELECTRONICS,East,3,$28.50
102902,28 Oct 2024,P05,home,South,7,103.25
101961,2024-05-01,P01,electronics,West,3,$74.97
104893,21/06/2024,P06,home,East,3,24.90
103473,28 Mar 2024,P06,home,West,3,24.90
103776,12/03/2024,P04,home,North,5,$160.00
100863,31 Jan 2024,P02,electronics,East,5,47.50
102722,2024-12-18,P01,ELECTRONICS,North,6,149.94
101274,31 Jul 2024,P07,ELECTRONICS,North,1,$79.00
101319,2024-01-29,P01,ELECTRONICS,West,2,$49.98
103708,22/01/2024,P04,home,East,4,128.00
100050,2024-02-21,P02,electronics,,7,66.50
104419,19 Jan 2024,P02,electronics,East,5,47.50
104216,2024-03-28,P03,stationery,North,5,21.00
104719,07 Mar 2024,P02,ELECTRONICS,South,7,$66.50
101316,07 Aug 2024,P03,stationery,South,6,$25.20
100074,06-27-2024,P05,HOME, West ,4,59.00
101967,20/01/2024,P05,home,West,4,59.00
101216,21 Jul 2024,P04,HOME,South,1,32.00
104092,2024-02-14,P06,home,South,1,$8.30
100843,10-07-2024,P06,home, East ,4,$33.20
102338,06/08/2024,P07,electronics,East,2,158.00
102740,2024-06-25,P06,home,West,1,$8.30
101285,20 Aug 2024,P05,HOME,West,1,14.75
101994,2024-10-21,P07,ELECTRONICS,West,3,$237.00
100478,19 Aug 2024,P07,electronics,West,4,$316.00
103461,2024-09-03,P08,stationery, South ,2,12.80
104170,04-29-2024,P02,ELECTRONICS ,East,4,38.00
